strIngredient13,strMeasure8,strMeasure11,strMeasure12,strDrinkThumb,strCreativeCommonsConfirmed,strIngredient5,strIngredient6,strVideo,strImageSource,strInstructionsFR,strMeasure9,strDrink,strIngredient8,strIngredient12,strInstructionsIT,idDrink,strMeasure3,strInstructionsDE,strIngredient1,strInstructionsES,strMeasure4,strIngredient9,strInstructionsZH-HANT,strMeasure1,strMeasure15,strIngredient10,strGlass,strDrinkAlternate,strMeasure10,strMeasure6,strIngredient7,strImageAttribution,strIngredient3,strMeasure2,strTags,strInstructions,strCategory,strInstructionsZH-HANS,dateModified,strMeasure14,strIngredient14,strAlcoholic,strIngredient11,strMeasure13,strIBA,strMeasure5,strIngredient2,strIngredient15,strMeasure7,strIngredient4
,,,,https://www.thecocktaildb.com/images/media/drink/ywtrvt1441246783.jpg,No,,,,,,,Swedish Coffee,,,"Versare il caffè in una normale tazza da cappuccino.
Aggiungi l'acquavite.
Aggiungere lo zucchero a piacere.
Mescola e passa una bella serata/mattina",15521,By taste ,Gießen Sie den Kaffee in eine normale Kaffeetasse. Füge den Aquavit hinzu. Nach Belieben Zucker zugeben. Rühren Sie um und genießen Sie einen schönen Abend.,Coffee,Vierta el café en una taza de café normal. Agrega el aquavit. Agrega azúcar al gusto. Revuelva y que tenga una buena tarde (mañana),,,,1 cup,,,Coffee Mug,,,,,,Sugar,4 cl ,,Pour the coffee in an ordinary coffee cup. Add the aquavit. Add sugar by taste. Stir and have a nice evening (morning),Coffee / Tea,,2015-09-03 03:19:43,,,Alcoholic,,,,,Aquavit,,,
,,,,https://www.thecocktaildb.com/images/media/drink/7dozeg1582578095.jpg,Yes,Carbonated water,Cherry,,,,,Singapore Sling,,,Versare tutti gli ingredienti nello shaker riempito con cubetti di ghiaccio.Filtrare in un bicchiere highball.Guarnire con ananas e amarena.Agitare bene.,12214,1 oz ,Alle Zutaten in einen mit Eiswürfeln gefüllten Cocktailshaker geben. Gut schütteln. In ein Highball-Glas abseihen. Mit Ananas und Cocktailkirsche garnieren.,Cherry brandy,,2 oz ,,,1/2 oz ,,,Hurricane glass,,,,,,Gin,1/2 oz ,"IBA,ContemporaryClassic",Pour all ingredients into cocktail shaker filled with ice cubes. Shake well. Strain into highball glass. Garnish with pineapple and cocktail cherry.,Ordinary Drink,,2015-08-18 14:58:08,,,Alcoholic,,,Contemporary Classics,,Grenadine,,,Sweet and sour
,,,,https://www.thecocktaildb.com/images/media/drink/l9tgru1551439725.jpg,No,,,,,,,Slippery Nipple,,,"Versare la Sambuca in un bicchierino, quindi versarvi sopra l'Irish Cream in modo che i due liquidi non si mescolino.",178306,,"Gießen Sie den Sambuca in ein Schnapsglas und gießen Sie dann die Irish Cream darüber, damit sich die beiden Flüssigkeiten nicht vermischen.",Sambuca,"Vierta la Sambuca en un vaso de chupito, luego vierta la crema irlandesa encima para que los dos líquidos no se mezclen.",,,,1 part,,,Shot glass,,,,,,,1 part,Adult,"Pour the Sambuca into a shot glass, then pour the Irish Cream on top so that the two liquids do not mix.",Shot,,2019-03-01 11:28:45,,,Alcoholic,,,,,Irish cream,,,
,,,,https://www.thecocktaildb.com/images/media/drink/xuwpyu1441248734.jpg,No,,,,,,,Snake Bite (UK),,,Versare gli ingredienti in un bicchiere da pinta.,13389,,Zutaten in ein Glas geben. Trink. Fall um.,Lager,,,,,1/2 pint ,,,Pint glass,,,,,,,1/2 pint sweet or dry ,,Pour ingredients into a pint glass. Drink. Fall over.,Beer,,2015-09-03 03:52:14,,,Alcoholic,,,,,Cider,,,
,,,,https://www.thecocktaildb.com/images/media/drink/x894cs1504388670.jpg,No,,,,,,,Screaming Orgasm,,,"Versare la prima vodka, poi la Bailey's, poi Kahlua in un bicchiere da cocktail su ghiaccio tritato.
Agitare.
Attenzione: usa solo vodka di alta qualità.
La vodka economica può far inasprire il Bailey's.
Metti alla prova la tua marca di vodka mescolando 1 cucchiaino ciascuno di vodka e il primo di Bailey.",13625,1/2 oz ,"Gießen Sie zuerst Wodka, dann Bailey's, dann Kahlua in ein Cocktailglas über zerstoßenes Eis. Rühren. Achtung: Verwenden Sie nur hochwertigen Wodka. Billiger Wodka kann dazu führen, dass der Bailey's gerinnt. Testen Sie Ihre Wodka-Marke, indem Sie jeweils 1 Teelöffel Wodka und einen Teelöffel Bailey's mischen.",Vodka,,,,,1 oz ,,,Cocktail glass,,,,,,Kahlua,1 1/2 oz ,,"Pour first vodka, then Bailey's, then Kahlua into a cocktail glass over crushed ice. Stir. Caution: use only high quality vodka. Cheap vodka can cause the Bailey's to curdle. Test your brand of vodka by mixing 1 Tsp each of vodka and Bailey's first.",Ordinary Drink,,2017-09-02 22:44:30,,,Alcoholic,,,,,Baileys irish cream,,,
,,,,https://www.thecocktaildb.com/images/media/drink/fi67641668420787.jpg,Yes,,,,https://www.thecocktaildb.com/images/media/drink/fi67641668420787.jpg,,,Sex on the Beach,,,Metti tutti gli ingredienti in un bicchiere highball pieno di ghiaccio. Guarnire con fetta d'arancia.,12754,,Alle Zutaten in einem mit Eis gefüllten Highball-Glas geben. Mit einer Orangenscheibe garnieren.,Vodka,Coloque todos los ingredientes en un vaso alto lleno de hielo. Adorne con una rodaja de naranja.,,,,1 oz ,,,Highball glass,,,,,TheCocktailDB,Cranberry juice,3/4 oz ,"IBA,ContemporaryClassic",Build all ingredients in a highball glass filled with ice. Garnish with orange slice.,Ordinary Drink,,2016-07-21 10:12:45,,,Alcoholic,,,Contemporary Classics,,Peach schnapps,,,Orange juice
,,,,https://www.thecocktaildb.com/images/media/drink/ewjxui1504820428.jpg,No,,,,,,,Sidecar Cocktail,,,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",12198,Juice of 1/4 ,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",Brandy,,,,,1 oz ,,,Cocktail glass,,,,,,Lemon,1/2 oz ,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,,2017-09-07 22:40:28,,,Alcoholic,,,,,Triple sec,,,
,,,,https://www.thecocktaildb.com/images/media/drink/51ezka1551456113.jpg,Yes,,,,,"Verser dans un verre sur de la glace, garnir et servir.",,Spritz Veneziano,,,"Incorporare in un bicchiere con ghiaccio, guarnire e servire.",178308,Top,"Auf Eis in ein Glas füllen, garnieren und servieren.",Prosecco,"Vierta en un vaso sobre hielo, decore y sirva.",,,,6 cl,,,Wine Glass,,,,,,Soda Water,4 cl,"Kids,Calorific","Build into glass over ice, garnish and serve.",Cocktail,,,,,Alcoholic,,,,,Aperol,,,
,,,,https://www.thecocktaildb.com/images/media/drink/d7mo481504889531.jpg,No,,,,,,,Sloe Gin Cocktail,,,"Mescolare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",12224,1 dash ,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",Sloe gin,,,,,2 oz ,,,Cocktail glass,,,,,,Orange bitters,1/4 tsp ,,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,,2017-09-08 17:52:12,,,Alcoholic,,,,,Dry Vermouth,,,
,,,,https://www.thecocktaildb.com/images/media/drink/pra8vt1487603054.jpg,No,,,,,,,Spanish chocolate,,,"Mescolare il latte con il cioccolato e la cannella a fuoco lento fino a quando il cioccolato si scioglie.
Aggiungere le uova e sbattere il composto fino a quando non si sarà addensato, facendo attenzione a non farlo bollire.
Servire in una tazza da caffè.",12750,1/2 tsp ,"Die Milch mit der Schokolade und dem Zimt bei schwacher Hitze verrühren, bis sich die Schokolade auflöst. Die Eier dazugeben und die Masse schaumig schlagen, bis sie dick wird, dabei darauf achten, dass sie nicht kocht. In einer Kaffeetasse servieren.",Milk,"Revuelve la leche con el chocolate y la canela a fuego lento hasta que el chocolate se disuelva. Agrega los huevos y bate la mezcla hasta que espese, cuidando que no hierva. Servir en taza de café.",2 beaten ,,,2 cups ,,,Coffee mug,,,,,,Cinnamon,2 oz sweet ,,"Stir the milk with the chocolate and the cinnamon over low heat until the chocolate dissolves. Add the eggs and beat the mixture until it becomes thick, taking care not to boil. Serve in coffee mug.",Cocoa,,2017-02-20 15:04:14,,,Non alcoholic,,,,,Chocolate,,,Egg yolk
,,,,https://www.thecocktaildb.com/images/media/drink/vysywu1468924264.jpg,No,Apple,Brandy,,,"Mélanger le vin, le sucre et les fruits et laisser reposer au réfrigérateur pendant 18 à 24 heures. Le mélange aura une consistance quelque peu sirupeuse. Avant de servir, ajoutez le brandy et coupez le mélange avec de l'eau gazeuse jusqu'à ce qu'il ait une consistance plus fine, plus proche de celle du vin. Servir dans des verres à vin à partir d'un pichet.",,Sangria The  Best,,,"Mescola vino, zucchero e frutta e lascia riposare in frigorifero per 18-24 ore.
Il composto avrà una consistenza un pò sciropposa.
Prima di servire incorporare il brandy con un pò di acqua di seltz fino a ottenere una consistenza più sottile e più vinosa.
Servire da una brocca in calici da vino.",13026,1 large ,"Wein, Zucker und Obst mischen und 18-24 Stunden im Kühlschrank stehen lassen. Die Mischung hat eine etwas sirupartige Konsistenz. Vor dem Servieren Brandy unterrühren und die Mischung mit Sodawasser mischen, bis sie eine dünne, weinähnliche Konsistenz hat. Aus einem Krug in Weingläsern servieren.",Red wine,"Mezcle el vino, el azúcar y la fruta, y deje reposar en el frigorífico entre 18 y 24 horas. La mezcla tendrá una consistencia algo almibarada. Antes de servir, añada el brandy y reduzca la mezcla con agua de soda hasta que tenga una consistencia más fina y parecida al vino. Sírvalo en una jarra y en copas de vino.",1 large ,,,1 1/2 L ,,,Pitcher,,,3-4 oz plain ,Soda water,,Lemon,1 cup ,,"Mix wine, sugar and fruit, and let sit in the fridge for 18-24 hours. The mixture will have a somewhat syrupy consistency. Before serving stir in brandy and cut the mixture with soda water until it have a thinner, more wine like consistency. Serve from a pitcher in wine glasses.",Punch / Party Drink,,2016-07-19 11:31:04,,,Alcoholic,,,,1 large ,Sugar,,,Orange
,,,,https://www.thecocktaildb.com/images/media/drink/ttyrxr1478820678.jpg,No,,,,,,,Shanghai Cocktail,,,"Shakerare tutti gli ingredienti con ghiaccio, filtrare in una coppetta da cocktail e servire.",12186,1/2 tsp ,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",Light rum,,Juice of 1/4 ,,,1 oz Jamaican ,,,Cocktail glass,,,,,,Grenadine,1 tsp ,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Ordinary Drink,,2016-11-10 23:31:18,,,Alcoholic,,,,,Anisette,,,Lemon
,,,,https://www.thecocktaildb.com/images/media/drink/qxvypq1468924331.jpg,No,Cloves,Lime juice,,,"Mélanger le nectar de pêche, le jus d'orange et la cassonade dans une grande casserole. Mettre la cannelle et les clous de girofle dans un petit sac en étamine. Faire chauffer lentement, en remuant constamment, jusqu'à ce que le sucre se dissolve. Laisser mijoter 10 minutes. Incorporer le jus de citron vert. Servir dans des tasses chaudes.",,Spiced Peach Punch,,,"Unisci il nettare di pesca, il succo d'arancia e lo zucchero di canna in una grande casseruola.
Lega cannella e chiodi di garofano in un piccolo sacchetto di garza.
Mettili nella casseruola.
Riscaldare lentamente, mescolando continuamente, fino a quando lo zucchero si dissolve.
Fai bollire 10 minuti.
Aggiungi il succo di lime.
Servire in tazze calde.",13032,1/2 cup ,"Pfirsichnektar, Orangensaft und braunen Zucker in einem großen Topf vermengen, Zimt und Nelken in einem kleinen Seihtuchbeutel binden. In den Topf eintauchen, langsam unter ständigem Rühren erhitzen, bis sich der Zucker auflöst. 10 Minuten köcheln lassen. Limettensaft unterrühren. In heißen Tassen servieren.",Peach nectar,"Mezclar el néctar de melocotón, el zumo de naranja y el azúcar moreno en un cazo grande. Atar la canela y los clavos en una bolsita de estopilla. Calentar lentamente, sin dejar de remover, hasta que se disuelva el azúcar. Cocer a fuego lento durante 10 minutos. Añadir el zumo de lima. Servir en tazas calientes.",3 3-inch ,,,46 oz ,,,Collins Glass,,,2 tblsp ,,,Brown sugar,20 oz ,,"Combine peach nectar, orange juice and brown sugar in a large saucepan. Tie cinnamon and cloves in a small cheesecloth bag. Drop into saucepan. Heat slowly, stirring constantly, until sugar dissolves. Simmer 10 minutes. Stir in lime juice. Serve in hot mugs.",Punch / Party Drink,,2016-07-19 11:32:11,,,Non alcoholic,,,,1/2 tsp ,Orange juice,,,Cinnamon
,,,,https://www.thecocktaildb.com/images/media/drink/9h1vvt1487603404.jpg,No,,,,,,,Strawberry Shivers,,,"Mettere tutti gli ingredienti nella caraffa del frullatore - coprire e montare a velocità media fino a quando non sono ben amalgamati.Versare in un bicchiere alto, 2 medi o 3 piccoli e bere.",12722,1/2 cup ,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",Strawberries,,,,,1 1/2 cup ,,,Highball glass,,,,,,Water,4 tsp ,,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",Other / Unknown,,2017-02-20 15:10:04,,,Non alcoholic,,,,,Honey,,,
,,,,https://www.thecocktaildb.com/images/media/drink/deu59m1504736135.jpg,No,Strawberries,,,,,,Strawberry Daiquiri,,,Versare tutti gli ingredienti nello shaker con cubetti di ghiaccio.Filtrare in una coppetta da cocktail ghiacciata. Agitare bene.,12316,1 oz ,Alle Zutaten in den Shaker mit Eiswürfeln geben. Gut schütteln. In einem gekühlten Cocktailglas abseihen.,Strawberry schnapps,,1 tsp ,,,1/2 oz ,,,Cocktail glass,,,,,,Lime juice,1 oz ,,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,Ordinary Drink,,2017-09-06 23:15:36,,,Alcoholic,,,,1 oz ,Light rum,,,Powdered sugar
,,,,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,No,,,,,Mettre le tout dans un mixeur et mélanger jusqu'à obtention d'une consistance assez lisse. Servir sur des glaçons.,,Strawberry Lemonade,,,"Getta tutto in un frullatore e mescola fino a che non sia abbastanza liscio.
Servire con ghiaccio.",13036,8-10 ripe ,"Alles in einen Mixer geben und mischen, bis es ziemlich geschmeidig ist. Auf Eis servieren.",Lemon,Póngalo todo en la batidora y mézclelo hasta obtener una mezcla homogénea. Sírvalo con hielo.,1 cup ,,,Juice of 1 ,,,Collins Glass,,,,,,Strawberries,1 tblsp ,,Throw everything into a blender and mix until fairly smooth. Serve over ice.,Punch / Party Drink,,2016-07-19 11:33:45,,,Non alcoholic,,,,,Sugar,,,Water
,,,,https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg,No,,,,,,,Snakebite and Black,,,Mettere prima la bevanda di ribes nero fino a circa 1 cm nel bicchiere. Quindi aggiungere la birrà lager e il cedro uno dopo l'altro.,15789,A little bit of ,Zuerst den schwarzen Johannisbeer-Kürbis bis zu ca. 1 cm in ein Glas geben. Dann das Lagerbier und den Apfelwein nacheinander hinzufügen.,Lager,,,,,1/2 pint ,,,Pint glass,,,,,,Blackcurrant squash,1/2 pint ,,Put blackcurrant squash in first up to about 1cm in glass. Then add the lager and cider one after another.,Beer,,2015-09-03 03:54:23,,,Alcoholic,,,,,Cider,,,
,,,,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,No,Berries,Champagne,,,Mélanger tous les ingrédients dans un bol à punch.,,Sunny Holiday Punch,,,Unisci tutti gli ingredienti in una ciotola da punch.,13042,6 oz frozen ,Alle Zutaten in einer Bowle vermengen.,Pineapple juice,Mezcle todos los ingredientes en una ponchera.,1 ,,,46 oz chilled ,,,Punch bowl,,,1 bottle ,,,Orange juice,28 oz ,,Combine all ingredients in a punch bowl.,Punch / Party Drink,,2016-07-19 11:39:18,,,Optional alcohol,,,,2 cups ,Club soda,,,Lemon
,,,,https://www.thecocktaildb.com/images/media/drink/2rzfer1487602699.jpg,No,,,,,,,Surf City Lifesaver,,,Riempi un bicchiere alto con molto ghiaccio e versaci tutti gli ingredienti. Mescola.,12760,2 parts ,Viel Eis und Soda in einem hohen Glas mit Cherry und Gin auffüllen.,Ouzo,Mucho hielo y refrescos en un vaso alto con una cereza y una sonrisa.,1/2 part ,,,1 part ,,,Highball glass,,,,,,Gin,1 part ,,Lots of ice and soda top up in tall glass with cherry and a grin.,Ordinary Drink,,2017-02-20 14:58:19,,,Alcoholic,,,,,Baileys irish cream,,,Grand Marnier
,,,,https://www.thecocktaildb.com/images/media/drink/tqyrpw1439905311.jpg,No,Strawberries,Salt,,,,,Strawberry Margarita,,,"Strofinare il bordo del bicchiere da cocktail con succo di limone e immergerlo nel sale. Shakerare grappa, tequila, triple sec, succo di limone e fragole con ghiaccio, filtrare nel bicchiere bordato di sale e servire.",12322,1/2 oz ,"Cocktailglasrand mit Zitronensaft und Tauchrand in Salz wenden. Schnaps, Tequila, Triple-Sec, Zitronensaft und Erdbeeren mit Eis schütteln, in das salzige Glas sieben und servieren.",Strawberry schnapps,,1 oz ,,,1/2 oz ,,,Cocktail glass,,,,,,Triple sec,1 oz ,,"Rub rim of cocktail glass with lemon juice and dip rim in salt. Shake schnapps, tequila, triple sec, lemon juice, and strawberries with ice, strain into the salt-rimmed glass, and serve.",Ordinary Drink,,2015-08-18 14:41:51,,,Alcoholic,,,,1 oz ,Tequila,,,Lemon juice
,,,,https://www.thecocktaildb.com/images/media/drink/3s6mlr1509551211.jpg,No,Salted Chocolate,,,,,,Salted Toffee Martini,,,"Aggiungere ghiaccio, gin, liquore al cioccolato e amaretto in uno shaker e agitare energicamente.
Versare lo sciroppo di cioccolato in un piattino e immergere la parte superiore di un bicchiere da martini nella salsa.
Grattugiare un po 'di cioccolato al sale marino in un altro piattino e immergere il vetro rivestito, in modo che i fiocchi si attacchino alla salsa, creando un bordo di cioccolato! Versare il contenuto dello shaker nel bicchiere cioccolatoso e cospargere con altro cioccolato grattugiato - buon divertimento!",17233,15 ml,"Eis, Toffee Gin, Schokoladenlikör und Amaretto in einen Cocktailshaker geben und kräftig schütteln.",Gin,"Agrega hielo, ginebra toffee, licor de chocolate y Amaretto a una coctelera y agita vigorosamente. 
Vierta el almíbar de chocolate en un platillo y sumerja la parte superior de una copa de martini en la salsa. Ralla un poco de chocolate con sal marina de Willie en otro platillo y sumerge el vaso revestido, de modo que las hojuelas se adhieran a la salsa, ¡creando un borde de chocolate!
Vierte el contenido de la coctelera en tu vaso de chocolate y espolvorea con más chocolate rallado. ¡Disfrútalo!",Garnish,,,50 ml ,,,Cocktail glass,,,,,,Amaretto,30 ml ,,"Add ice, toffee gin, chocolate liqueur and Amaretto to a cocktail shaker and shake vigorously. 
Pour the chocolate syrup into a saucer and dip the top of a martini glass into the sauce. Grate some of the Willie\'s sea salt chocolate into another saucer and dip the coated glass, so the flakes stick to the sauce, creating a chocolate rim!
Pour the contents of the shaker into your chocolatey glass and sprinkle with more grated chocolate - enjoy!  ",Cocktail,,2017-11-01 15:46:51,,,Alcoholic,,,,Grated,Chocolate liqueur,,,Chocolate Sauce
,,,,https://www.thecocktaildb.com/images/media/drink/upqvvp1441253441.jpg,No,Lemon peel,,,,"Mélanger tous les ingrédients dans un récipient de vieillissement. Couvrir hermétiquement et secouer doucement plusieurs fois pendant les 24 premières heures. Au bout de 24 heures, retirer le zeste de citron. Couvrir à nouveau et laisser reposer dans un endroit frais et sombre pendant 2 semaines, en secouant doucement tous les deux jours. Filtrer à travers un tamis métallique pour éliminer la racine d'angélique et le fenouil. Remettre dans le récipient de vieillissement, couvrir et laisser reposer dans un endroit frais et sombre pendant 6 mois. Siphonner ou verser la liqueur claire dans une bouteille stérile. La lie trouble peut être conservée pour la cuisine.",,Scottish Highland Liqueur,,,"Combina tutti gli ingredienti nel contenitore di invecchiamento.
Coprire bene e agitare delicatamente più volte durante le prime 24 ore.
Dopo 24 ore, rimuovere la scorza di limone.
Coprite di nuovo e lasciate riposare in un luogo fresco e buio per 2 settimane, agitando delicatamente a giorni alterni.
Filtrare al setaccio per eliminare la radice di angelica e il finocchio.
Riporre nel contenitore di stagionatura, coprire e lasciare riposare indisturbato in un luogo fresco e buio per 6 mesi.",12854,2 tsp dried and chopped ,"Alle Zutaten in einem Alterungsbehälter zusammenfügen. In den ersten 24 Stunden fest abdecken und mehrmals leicht schütteln. Nach 24 Stunden die Zitronenschale entfernen. Nochmals zugedeckt an einem kühlen, dunklen Ort für 2 Wochen stehen lassen und jeden zweiten Tag sanft schütteln. Durch ein Drahtsieb sieben, um die Angelikawurzel und den Fenchel zu entfernen. In den Alterungsbehälter zurückgegeben, abdecken und 6 Monate ungestört an einem kühlen, dunklen Ort stehen lassen. Siphonierten oder klaren Likör in eine sterile Flasche gießen. Die Trübstoffe können zum Kochen aufbewahrt werden.",Johnnie Walker,"Mezclar todos los ingredientes en un recipiente de envejecimiento. Tápelo bien y agítelo suavemente varias veces durante las primeras 24 horas. Transcurridas 24 horas, retirar la ralladura de limón. Tapar de nuevo y dejar reposar en un lugar fresco y oscuro durante 2 semanas, agitando suavemente cada dos días. Colar con un colador de alambre para eliminar la raíz de angélica y el hinojo. Vuelva a ponerlo en el recipiente de envejecimiento, tápelo y déjelo reposar en un lugar fresco y oscuro durante 6 meses. Sifonar o verter el licor claro en una botella estéril. Los posos turbios pueden guardarse para cocinar.",1/4 tsp crushed ,,,1 fifth ,,,Collins Glass,,,,,,Angelica root,1 1/2 cup mild ,,"Combine all ingreds in aging container. Cover tightly and shake gently several times during the first 24 hrs. After 24 hrs, remove the lemon zest. Cover again and let stand in a cool, dark place for 2 weeks, shaking gently every other day. Strain through a wire sieve to remove the angelica root and fennel. Return to aging container, cover and let stand undisturbed in a cool dark place for 6 months. Siphon or pour clear liqueur into a sterile bottle. The cloudy dregs may be saved for cooking.",Homemade Liqueur,,2015-09-03 05:10:41,,,Alcoholic,,,,2 2 inch strips ,Honey,,,Fennel seeds
,,,,https://www.thecocktaildb.com/images/media/drink/dztcv51598717861.jpg,No,Tequila,Watermelon,,,"Dans un bocal Mason, réduire en purée la pastèque et 5 feuilles de menthe, puis filtrer. Ajoutez ensuite le jus de pamplemousse, le jus d'un demi-citron vert et la tequila, ainsi que de la glace. Fermez le bocal et secouez. Versez dans un verre et ajoutez de la glace. Décorez avec de la menthe fraîche et une petite tranche de pastèque.",,Smashed Watermelon Margarita,,,"In un barattolo di vetro pestare l'anguria e 5 foglie di menta insieme, filtrare il contenuto in un bicchiere. Quindi aggiungere il succo di pompelmo, il succo di mezzo lime, la tequila e un po 'di ghiaccio. Metti un coperchio sul barattolo e agita. Versare in un bicchiere e aggiungere altro ghiaccio. Guarnire con menta fresca e una fettina di anguria.",178332,1/3 Cup,,Watermelon,"En un tarro de cristal, mezcla la sandía y 5 hojas de menta hasta obtener un puré y cuélalo. A continuación, añade el zumo de pomelo, el zumo de media lima y el tequila, así como un poco de hielo. Tapar el tarro y agitar. Viértalo en un vaso y añada más hielo. Decorar con menta fresca y una rodajita de sandía.",Juice of 1/2,,,1/2 cup,,,Collins glass,,,Garnish with,Mint,,Grapefruit Juice,5,,"In a mason jar muddle the watermelon and 5 mint leaves together into a puree and strain. Next add the grapefruit juice, juice of half a lime and the tequila as well as some ice. Put a lid on the jar and shake. Pour into a glass and add more ice. Garnish with fresh mint and a small slice of watermelon.",Cocktail,,,,,Alcoholic,,,,1 shot,Mint,,Garnish with,Lime
,,,,https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,No,,,,,,,Thriller,,,"In uno shaker riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti.Agitare bene.Filtrare in un bicchiere da cocktail.",12388,1 oz ,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",Scotch,,,,,1 1/2 oz ,,,Cocktail glass,,,,,,Orange juice,1 oz Green Ginger ,,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Ordinary Drink,,2016-04-28 19:21:54,,,Alcoholic,,,,,Wine,,,
,,,,https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg,No,Lime Juice,,,https://www.instagram.com/p/CLFp5hqlYZC/,Mélanger les portions alcoolisées et les garnir de jus d'ananas et de citron vert.,,The Galah,,,Mescolare insieme le porzioni alcoliche e completare con succo di ananas e lime.,178350,1/2 shot,Die alkoholischen Portionen vermischen und mit Ananas- und Limettensaft aufgießen.,Dark Rum,Mezclar las porciones alcohólicas y cubrir con el zumo de piña y lima.,Top,,,1 shot,,,Collins glass,,,,,,Creme De Banane,1 shot,Dark,Mix together the alcoholic portions and top with Pineapple and Lime juice.,Cocktail,,,,,Alcoholic,,,,Top,Campari,,,Pineapple Juice
,,,,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,No,Vanilla extract,,,,"Faire bouillir l'eau, le sucre et le café pendant 10 minutes et laisser refroidir. Ajouter le rhum et la vanille. Mettre dans une (des) bouteille(s) propre(s) et laisser reposer pendant une semaine avant de l'utiliser.",,Tia-Maria,,,"Far bollire l'acqua, lo zucchero e il caffè per 10 minuti e lasciar raffreddare. Aggiungi rum e vaniglia. Mettere in bottiglie pulite e lasciare agire per 1 settimana prima dell'uso.",12856,4 tsp ,"Wasser, Zucker und Kaffee 10 Minuten lang kochen und abkühlen lassen. Rum und Vanille dazugeben. In saubere Flasche(n) geben und vor Gebrauch 1 Woche ruhen lassen.",Water,"Hervir el agua, el azúcar y el café durante 10 minutos y dejar enfriar. Añadir el ron y la vainilla. Métalo en una botella limpia y déjelo reposar durante 1 semana antes de usarlo.",1 cup ,,,1 cup ,,,Collins Glass,,,,,,Coffee,3/4-1 cup ,,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",Homemade Liqueur,,2017-09-02 16:44:58,,,Alcoholic,,,,4 tsp ,Brown sugar,,,Rum
,,,,https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,No,,,,,,,Tipperary,,,"Mescola sul ghiaccio.
Filtrare in un bicchiere freddo.",17828,1/2 oz,Über das Eis geben. In ein gekühltes Glas abseihen. Schneiden Sie einen breiten Streifen Orangenschale und geben Sie die Orangenöle über das Getränk. Entsorgen Sie den orangefarbenen Twist.,Irish Whiskey,Revuelva sobre hielo. Colar en vaso frío. Corta una franja amplia de cáscara de naranja y exprime los aceites de naranja sobre la bebida. Deseche la rodaja de naranja.,,,,2 oz,,,Nick and Nora Glass,,,,,,Green Chartreuse,1 oz,,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",Cocktail,,2018-03-22 23:33:30,,,Alcoholic,,,,,Sweet Vermouth,,,
,,,,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,No,,,,,,,Turkeyball,,,Shakerare con ghiaccio e filtra in un bicchiere da shot,15006,1 splash ,Mit Eis schütteln und in ein Schnapsglas abseihen.,Wild Turkey,,,,,1 oz ,,,Shot glass,,,,,,Pineapple juice,3/4 oz ,,Shake with ice and strain into a shot glass.,Shot,,2015-09-06 16:44:53,,,Alcoholic,,,,,Amaretto,,,
